DEPTH,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1868.7162,0.1631,90.914,76.4652,5339.1775,62.0561,45,2639.7204,8.288,13.2,6095.3906,19.1379,0.1622,0.2052,4039.347,3673.0091,4.5149,2.3554,1,-135.0342,0.1447,1,140.1464,1868.7615,0.2663,-999,3353.4774
1868.8702,0.1478,87.4702,76.4625,5336.2289,64.7958,45,2639.9377,8.288,13.2,6095.9107,19.1379,0.1384,0.1838,3787.3774,3662.2685,5.8145,2.3783,1,-135.3636,0.1134,1,140.1519,1868.9155,0.2886,-999,3485.5076
1869.0242,0.1392,85.5976,76.4598,5333.245,66.5163,45,2640.1549,8.288,13.2,6096.4337,19.138,0.1246,0.172,3633.0977,3651.4072,6.0275,2.3912,1,-135.8397,0.0963,1,140.1574,1869.0694,0.3031,-999,3561.7593
1869.1782,0.133,84.2731,76.4571,5330.4194,65.9067,45,2640.3721,8.288,13.2,6096.9587,19.1381,0.1182,0.1636,3515.6874,3641.0471,5.7456,2.4005,1,-135.5462,0.0843,1,140.163,1869.2234,0.2979,-999,3617.7386
1869.3322,0.1259,82.7861,76.4544,5327.4973,63.3784,45,2640.5894,8.288,13.2,6097.486,19.1381,0.1145,0.1541,3374.6516,3630.3714,5.1843,2.4112,1,-135.7134,0.0708,1,140.1685,1869.3774,0.277,-999,3682.7203
1869.4862,0.1189,81.362,76.4516,5324.7383,63.9435,45,2640.8066,8.288,13.2,6098.0156,19.1382,0.105,0.1449,3229.7379,3620.2117,5.0019,2.4217,1,-135.804,0.0578,1,140.174,1869.5314,0.2816,-999,3747.1799
1869.6402,0.1159,80.7593,76.4489,5322.4324,67.182,45,2641.0239,8.288,13.2,6098.5463,19.1383,0.0949,0.141,3165.6181,3611.5007,5.0981,2.4262,1,-135.6984,0.0524,1,140.1796,1869.6854,0.3087,-999,3775.1448
1869.7942,0.1163,80.8571,76.4462,5320.2491,66.4543,45,2641.2411,8.288,13.2,6099.0767,19.1384,0.0969,0.1416,3176.8242,3603.1817,5.2309,2.4255,1,-135.7884,0.0532,1,140.1851,1869.8394,0.3025,-999,3770.5786
1869.9482,0.1171,81.0056,76.4435,5318.2869,65.2163,45,2641.4583,8.288,13.2,6099.6069,19.1385,0.1003,0.1426,3193.4446,3595.571,5.4628,2.4244,1,-135.5138,0.0546,1,140.1906,1869.9934,0.2921,-999,3763.6663
1870.1022,0.1186,81.3061,76.4408,5316.6985,61.0156,45,2641.6756,8.288,13.2,6100.1367,19.1386,0.1102,0.1445,3226.1252,3589.158,6.0171,2.4221,1,-135.3196,0.0573,1,140.1962,1870.1473,0.258,-999,3749.7562
1870.2562,0.1154,80.6722,76.4381,5314.8236,58.6427,45,2641.8928,8.288,13.2,6100.6674,19.1387,0.1108,0.1404,3158.4189,3581.8239,5.8666,2.4269,1,-135.4043,0.0516,1,140.2017,1870.3013,0.2395,-999,3779.2207
1870.4102,0.113,80.1881,76.4353,5312.7786,58.6625,45,2642.11,8.288,13.2,6101.199,19.1387,0.1079,0.1373,3105.3881,3573.9419,5.9768,2.4305,1,-135.7299,0.0472,1,140.2072,1870.4553,0.2396,-999,3802.0361
1870.5642,0.1145,80.4849,76.4326,5310.7728,62.0225,45,2642.3273,8.288,13.2,6101.73,19.1388,0.1034,0.1392,3138.9894,3566.1855,5.9853,2.4283,1,-135.9828,0.0499,1,140.2128,1870.6093,0.266,-999,3788.0155
1870.7182,0.1238,82.3702,76.4299,5309.1299,68.7473,45,2642.5445,8.288,13.2,6102.2581,19.1389,0.1012,0.1514,3338.3761,3559.5982,5.8764,2.4143,1,-136.2206,0.067,1,140.2183,1870.7633,0.3223,-999,3701.3149
1870.8722,0.1336,84.3999,76.4272,5308.3931,71.2316,45,2642.7617,8.288,13.2,6102.7828,19.139,0.108,0.1644,3533.5935,3555.922,5.4946,2.3996,1,-135.9345,0.0855,1,140.2238,1870.9173,0.3444,-999,3612.3034
1871.0262,0.1371,85.1575,76.4244,5308.3898,68.8774,45,2642.979,8.288,13.2,6103.3065,19.1391,0.1173,0.1692,3602.1235,3554.6,5.1073,2.3943,1,-135.8354,0.0923,1,140.2294,1871.0712,0.3234,-999,3580.1667
1871.1802,0.1363,84.9748,76.4217,5308.9028,66.1615,45,2643.1962,8.288,13.2,6103.8304,19.1391,0.1217,0.168,3586.5254,3554.9323,5.326,2.3956,1,-135.5143,0.0907,1,140.2349,1871.2252,0.3001,-999,3587.8643
1871.3342,0.1187,81.3236,76.419,5309.3086,65.7359,45,2643.4135,8.288,13.2,6104.3601,19.1392,0.1012,0.1446,3232.5933,3554.9081,5.854,2.422,1,-135.4529,0.0575,1,140.2404,1871.3792,0.2965,-999,3748.9492
1871.4882,0.1093,79.4634,76.4163,5308.666,66.001,45,2643.6307,8.288,13.2,6104.8929,19.1393,0.0895,0.1325,3026.736,3551.5154,6.9783,2.436,1,-135.7557,0.0406,1,140.246,1871.5332,0.2987,-999,3836.7103
1871.6422,0.1051,78.636,76.4136,5307.5021,64.2163,45,2643.8479,8.288,13.2,6105.427,19.1394,0.088,0.1271,2929.1272,3546.4469,7.1131,2.4424,1,-136.1224,0.0331,1,140.2515,1871.6872,0.2838,-999,3877.0798
1871.7962,0.1047,78.5601,76.4108,5306.4563,60.1434,45,2644.0652,8.288,13.2,6105.9613,19.1395,0.0954,0.1266,2920.496,3541.7564,6.9263,2.443,1,-136.3043,0.0324,1,140.257,1871.8412,0.2511,-999,3880.8256
1871.9502,0.1107,79.7325,76.4081,5305.951,59.15,45,2644.2824,8.288,13.2,6106.4936,19.1396,0.1043,0.1343,3059.538,3538.8032,5.85,2.434,1,-136.4017,0.043,1,140.2626,1871.9952,0.2434,-999,3823.7613
1872.1042,0.1123,80.0412,76.4054,5306.663,61.9569,45,2644.4996,8.288,13.2,6107.0254,19.1397,0.1009,0.1363,3095.2362,3539.7553,5.3911,2.4316,1,-136.3583,0.0458,1,140.2681,1872.1491,0.2655,-999,3809.014
1872.2582,0.1124,80.0792,76.4027,5307.7373,66.8137,45,2644.7169,8.288,13.2,6107.5572,19.1398,0.0916,0.1365,3100.1015,3541.87,5.4906,2.4314,1,-136.5215,0.0462,1,140.2736,1872.3031,0.3056,-999,3807.2065
1872.4122,0.1157,80.7169,76.4,5307.8578,74.3258,45,2644.9341,8.288,13.2,6108.0878,19.1399,0.0792,0.1407,3171.398,3540.9274,6.0447,2.4265,1,-136.8504,0.052,1,140.2792,1872.4571,0.3729,-999,3777.1278
1872.5662,0.1172,81.0335,76.3973,5306.6754,75.8962,45,2645.1513,8.288,13.2,6108.618,19.14,0.0775,0.1427,3206.2639,3535.8054,5.7975,2.4242,1,-137.2338,0.0549,1,140.2847,1872.6111,0.3879,-999,3762.3705
1872.7202,0.1186,81.3066,76.3945,5304.9995,75.0438,45,2645.3686,8.288,13.2,6109.1477,19.14,0.0812,0.1445,3235.9904,3529.1008,6.3415,2.4221,1,-137.0023,0.0573,1,140.2902,1872.7651,0.3797,-999,3749.7331
1872.8742,0.1161,80.8079,76.3918,5303.4156,68.7292,45,2645.5858,8.288,13.2,6109.6783,19.1401,0.092,0.1413,3183.0431,3522.6885,6.4436,2.4259,1,-136.8458,0.0528,1,140.2957,1872.9191,0.3221,-999,3772.8743
1873.0282,0.1105,79.6871,76.3891,5302.0549,67.3774,45,2645.803,8.288,13.2,6110.2107,19.1402,0.0881,0.134,3058.3894,3516.9873,6.3776,2.4343,1,-137.0378,0.0426,1,140.3013,1873.0731,0.3104,-999,3825.9398
1873.1822,0.1059,78.798,76.3864,5301.4908,66.1094,45,2646.0203,8.288,13.2,6110.7445,19.1403,0.0852,0.1281,2954.4995,3513.8387,6.5586,2.4412,1,-137.06,0.0345,1,140.3068,1873.227,0.2996,-999,3869.109
1873.3362,0.1075,79.099,76.3837,5301.754,65.5684,45,2646.2375,8.288,13.2,6111.2779,19.1404,0.0882,0.1301,2990.9741,3513.3457,6.7748,2.4388,1,-136.9455,0.0373,1,140.3123,1873.381,0.2951,-999,3854.3856
1873.4902,0.1117,79.9324,76.3809,5302.4749,64.672,45,2646.4548,8.288,13.2,6111.8099,19.1405,0.095,0.1356,3088.1413,3514.3245,5.5845,2.4325,1,-136.7356,0.0448,1,140.3179,1873.535,0.2876,-999,3814.1986
1873.6442,0.1199,81.5707,76.3782,5304.0188,66.4295,45,2646.672,8.288,13.2,6112.3392,19.1406,0.1012,0.1462,3267.2708,3517.9508,5.5915,2.4202,1,-136.2132,0.0597,1,140.3234,1873.689,0.3023,-999,3737.5927
1873.7982,0.1356,84.8266,76.3755,5306.2766,70.0681,45,2646.8892,8.288,13.2,6112.8633,19.1407,0.1129,0.1671,3583.0324,3523.8804,5.4811,2.3966,1,-136.2206,0.0893,1,140.3289,1873.843,0.3339,21.5914,3594.1326
1873.9522,0.1491,87.7606,76.3728,5309.1521,73.9607,45,2647.1065,8.288,13.2,6113.383,19.1407,0.111,0.1856,3828.9395,3531.8032,5.0585,2.3763,1,-136.3446,0.116,1,140.3345,1873.997,0.3695,-999,3473.9741
1874.1062,0.1595,90.0883,76.3701,5312.3897,74.3183,45,2647.3237,8.288,13.2,6113.8994,19.1408,0.1067,0.2001,4002.0404,3540.8969,4.9204,2.3608,1,-136.4368,0.1372,1,140.34,1874.1509,0.3729,-999,3384.2136
1874.2602,0.1663,91.6698,76.3674,5315.3599,75.4328,45,2647.5409,8.288,13.2,6114.4134,19.1408,0.0936,0.2098,4110.0229,3549.1379,5.7672,2.3506,1,-136.7683,0.1515,1,140.3455,1874.3049,0.3834,-999,3325.8287
1874.4142,0.1677,91.9912,76.3646,5317.4071,74.6385,45,2647.7582,8.288,13.2,6114.9271,19.1408,0.1028,0.2118,4131.5152,3554.4177,5.294,2.3485,1,-136.7256,0.1545,1,140.3511,1874.4589,0.3759,-999,3314.2088
1874.5682,0.1659,91.5859,76.3619,5318.9216,75.2739,45,2647.9754,8.288,13.2,6115.4412,19.1409,0.0954,0.2093,4105.6235,3557.9866,4.7913,2.3511,1,-136.2969,0.1508,1,140.3566,1874.6129,0.3819,-999,3328.8754
1874.7222,0.1679,92.0554,76.3592,5320.454,72.0177,45,2648.1926,8.288,13.2,6115.9548,19.1409,0.1363,0.2122,4136.7734,3561.6146,4.2835,2.3481,1,-136.3234,0.155,1,140.3621,1874.7669,0.3515,-999,3311.8975
1874.8762,0.1725,93.1521,76.3565,5322.2994,68.0606,45,2648.4099,8.288,13.2,6116.4668,19.1409,0.1626,0.2189,4206.4114,3566.2515,4.3106,2.3412,1,-136.3852,0.165,1,140.3677,1874.9209,0.3163,-999,3272.9058
1875.0302,0.1727,93.1865,76.3538,5324.7622,67.7866,45,2648.6271,8.288,13.2,6116.9788,19.141,0.1634,0.2191,4209.0804,3572.8718,4.225,2.3409,1,-136.4751,0.1653,1,140.3732,1875.0749,0.3139,-999,3271.6976
1875.1842,0.1739,93.4735,76.3511,5327.19,69.8868,45,2648.8444,8.288,13.2,6117.4903,19.141,0.1607,0.2209,4227.1522,3579.3814,4.2528,2.3391,1,-136.6636,0.1679,1,140.3787,1875.2288,0.3323,-999,3261.6522
1875.3382,0.1729,93.2223,76.3483,5328.8625,70.4608,45,2649.0616,8.288,13.2,6118.0022,19.141,0.1579,0.2193,4212.3841,3583.465,4.4215,2.3407,1,-136.5934,0.1657,1,140.3843,1875.3828,0.3374,-999,3270.4412
1875.4922,0.1707,92.6928,76.3456,5329.8415,66.8722,45,2649.2788,8.288,13.2,6118.5149,19.1411,0.1626,0.2161,4180.0949,3585.3198,4.3257,2.344,1,-136.6547,0.1608,1,140.3898,1875.5368,0.3061,-999,3289.1233
1875.6462,0.1691,92.3316,76.3429,5330.4094,62.7238,45,2649.4961,8.288,13.2,6119.028,19.1411,0.1684,0.2139,4157.8105,3585.8534,4.103,2.3463,1,-136.8372,0.1576,1,140.3953,1875.6908,0.2716,-999,3301.9903
1875.8002,0.1656,91.5105,76.3402,5331.1299,60.0976,45,2649.7133,8.288,13.2,6119.5423,19.1411,0.1688,0.2088,4105.1008,3586.8746,4.1674,2.3516,1,-137.1405,0.1501,1,140.4009,1875.8448,0.2508,-999,3331.6182
1875.9542,0.1611,90.475,76.3375,5332.5395,61.7712,45,2649.9305,8.288,13.2,6120.0581,19.1412,0.1604,0.2025,4035.6987,3590.1065,4.4974,2.3583,1,-137.3851,0.1407,1,140.4064,1875.9988,0.264,-999,3369.7491
1876.1082,0.1569,89.4989,76.3348,5334.3407,68.6367,45,2650.1478,8.288,13.2,6120.5752,19.1412,0.1421,0.1964,3967.3139,3594.5936,4.7045,2.3647,1,-137.7522,0.1318,1,140.4119,1876.1528,0.3213,-999,3406.5005
1876.2622,0.153,88.6284,76.332,5335.6936,73.6782,45,2650.365,8.288,13.2,6121.0937,19.1413,0.1146,0.191,3903.8052,3597.6381,4.6266,2.3705,1,-137.8231,0.1239,1,140.4175,1876.3067,0.3669,-999,3439.9588
1876.4162,0.1491,87.7605,76.3293,5336.4489,74.3054,45,2650.5822,8.288,13.2,6121.6134,19.1413,0.1068,0.1856,3837.9342,3598.7598,4.5177,2.3763,1,-137.575,0.116,1,140.423,1876.4607,0.3727,-999,3473.978
1876.5702,0.1455,86.9503,76.3266,5336.655,70.4592,45,2650.7995,8.288,13.2,6122.1343,19.1414,0.1243,0.1805,3774.0654,3598.114,4.421,2.3818,1,-137.597,0.1086,1,140.4285,1876.6147,0.3374,-999,3506.3484
1876.7242,0.1388,85.5122,76.3239,5336.6472,66.7067,45,2651.0167,8.288,13.2,6122.6574,19.1415,0.1237,0.1714,3654.1656,3596.7761,4.3772,2.3918,1,-137.2587,0.0956,1,140.4341,1876.7687,0.3047,-999,3565.3164
1876.8782,0.1323,84.1265,76.3211,5336.7132,64.9139,45,2651.2339,8.288,13.2,6123.1826,19.1415,0.1193,0.1626,3530.7386,3595.6706,4.613,2.4016,1,-136.788,0.083,1,140.4396,1876.9227,0.2896,-999,3624.0429
1877.0322,0.1283,83.2948,76.3184,5336.5793,63.0707,45,2651.4512,8.288,13.2,6123.7091,19.1416,0.1181,0.1573,3452.8759,3593.9193,4.9697,2.4075,1,-136.686,0.0754,1,140.4451,1877.0767,0.2745,-999,3660.2291
1877.1862,0.1277,83.164,76.3157,5336.409,61.5571,45,2651.6684,8.288,13.2,6124.2358,19.1417,0.1201,0.1565,3440.8286,3592.0502,5.2503,2.4085,1,-136.7696,0.0742,1,140.4507,1877.2306,0.2623,-999,3665.9859
1877.3402,0.1263,82.8903,76.313,5336.232,58.9932,45,2651.8857,8.288,13.2,6124.763,19.1418,0.1233,0.1547,3414.7343,3590.1585,5.2898,2.4105,1,-136.4942,0.0717,1,140.4562,1877.3846,0.2422,-999,3678.0908
1877.4942,0.1221,82.0171,76.3103,5335.9178,55.913,45,2652.1029,8.288,13.2,6125.2916,19.1418,0.1236,0.1491,3327.8268,3587.8225,5.6257,2.4169,1,-136.1401,0.0638,1,140.4617,1877.5386,0.2189,-999,3717.2498
1877.6482,0.1159,80.7777,76.3076,5336.091,54.7059,45,2652.3201,8.288,13.2,6125.8222,19.1419,0.1185,0.1411,3197.6542,3587.0483,6.6892,2.4261,1,-136.1968,0.0525,1,140.4673,1877.6926,0.21,-999,3774.2848
1877.8022,0.108,79.2073,76.3049,5336.6129,57.059,45,2652.5374,8.2879,13.2,6126.3554,19.142,0.105,0.1308,3020.5956,3587.3892,7.1803,2.438,1,-135.9937,0.0382,1,140.4728,1877.8466,0.2274,-999,3849.1155
1877.9562,0.1064,78.9021,76.3021,5337.3076,61.7369,45,2652.7546,8.2879,13.2,6126.8891,19.1421,0.0945,0.1288,2984.997,3588.2848,6.7884,2.4404,1,-135.9353,0.0355,1,140.4783,1878.0006,0.2637,-999,3864.0042
1878.1102,0.107,79.0089,76.2994,5338.4042,65.0009,45,2652.9718,8.2879,13.2,6127.4226,19.1422,0.0888,0.1295,2998.3054,3590.4727,5.8453,2.4395,1,-136.2724,0.0364,1,140.4839,1878.1546,0.2903,-999,3858.7811
1878.2642,0.1078,79.169,76.2967,5340.2363,65.2328,45,2653.1891,8.2879,13.2,6127.9559,19.1423,0.0892,0.1306,3017.8313,3595.0268,5.4187,2.4383,1,-136.3955,0.0379,1,140.4894,1878.3085,0.2923,-999,3850.9776
1878.4182,0.1098,79.5581,76.294,5342.5421,65.5784,45,2653.4063,8.2879,13.2,6128.4885,19.1424,0.0909,0.1331,3063.8234,3601.106,5.5444,2.4353,1,-136.5574,0.0414,1,140.4949,1878.4625,0.2952,-999,3832.1434
1878.5722,0.1095,79.5006,76.2913,5345.2702,66.6712,45,2653.6235,8.2879,13.2,6129.0212,19.1425,0.0883,0.1327,3057.7513,3608.5437,5.5068,2.4358,1,-136.5892,0.0409,1,140.5005,1878.6165,0.3044,-999,3834.9151
1878.7262,0.1091,79.4314,76.2886,5348.3688,64.3838,45,2653.8408,8.2879,13.2,6129.554,19.1426,0.0925,0.1323,3050.2998,3617.1734,5.6866,2.4363,1,-136.2941,0.0403,1,140.506,1878.7705,0.2852,-999,3838.256
1878.8802,0.1105,79.6902,76.2859,5351.6535,61.409,45,2654.058,8.2879,13.2,6130.0864,19.1427,0.0999,0.134,3080.7825,3626.404,6.0323,2.4343,1,-136.2552,0.0426,1,140.5115,1878.9245,0.2611,-999,3825.791
1879.0342,0.109,79.4013,76.2831,5354.9783,60.6233,45,2654.2753,8.2879,13.2,6130.6193,19.1428,0.0996,0.1321,3047.9607,3635.7634,6.1003,2.4365,1,-136.4437,0.04,1,140.5171,1879.0785,0.2549,-999,3839.711
1879.1882,0.1065,78.927,76.2804,5358.0272,62.3703,45,2654.4925,8.2879,13.2,6131.1529,19.1429,0.0934,0.129,2992.633,3644.2345,5.8656,2.4402,1,-136.2127,0.0357,1,140.5226,1879.2325,0.2688,-999,3862.7852
1879.3422,0.1071,79.0467,76.2777,5360.6123,64.1222,45,2654.7097,8.2879,13.2,6131.6864,19.143,0.0907,0.1298,3007.4529,3651.2151,5.751,2.4393,1,-136.2347,0.0368,1,140.5281,1879.3864,0.2831,-999,3856.9358
1879.4962,0.109,79.4058,76.275,5362.5026,64.6272,45,2654.927,8.2879,13.2,6132.2193,19.1431,0.0919,0.1321,3050.2309,3655.9626,5.6883,2.4365,1,-136.3065,0.0401,1,140.5337,1879.5404,0.2872,-999,3839.4934
1879.6502,0.1138,80.3481,76.2723,5363.5447,67.4689,45,2655.1442,8.2879,13.2,6132.7506,19.1432,0.0919,0.1383,3157.9768,3657.9853,5.4242,2.4293,1,-136.0636,0.0486,1,140.5392,1879.6944,0.3112,-999,3794.4649
1879.8042,0.1169,80.9674,76.2696,5363.767,69.6514,45,2655.3614,8.2879,13.2,6133.2809,19.1433,0.091,0.1423,3226.2956,3657.3729,5.2648,2.4247,1,-136.0319,0.0542,1,140.5447,1879.8484,0.3302,-999,3765.442
1879.9582,0.1214,81.8764,76.2669,5363.4965,72.5281,45,2655.5787,8.2879,13.2,6133.8097,19.1433,0.0902,0.1482,3322.6233,3655.1777,5.3245,2.4179,1,-136.1081,0.0625,1,140.5503,1880.0024,0.3562,-999,3723.6377
1880.1122,0.1321,84.0799,76.2641,5362.4935,69.0386,45,2655.7959,8.2879,13.2,6134.335,19.1434,0.1107,0.1624,3538.4738,3650.6329,5.8021,2.4019,1,-136.2606,0.0825,1,140.5558,1880.1564,0.3248,-999,3626.0515
1880.2662,0.1357,84.8513,76.2614,5360.9207,68.6561,45,2656.0131,8.2879,13.2,6134.8591,19.1435,0.116,0.1673,3609.2021,3644.2564,5.9948,2.3964,1,-135.8031,0.0896,1,140.5613,1880.3103,0.3215,-999,3593.0864
1880.4202,0.1395,85.6472,76.2587,5359.3626,67.9644,45,2656.2304,8.2879,13.2,6135.3819,19.1435,0.122,0.1723,3679.5299,3637.9292,5.6634,2.3908,1,-135.3979,0.0968,1,140.5669,1880.4643,0.3155,-999,3559.6966
1880.5742,0.1403,85.8441,76.256,5358.3454,71.178,45,2656.4476,8.2879,13.2,6135.9045,19.1436,0.1165,0.1735,3696.9586,3633.3427,5.6526,2.3895,1,-135.3548,0.0986,1,140.5724,1880.6183,0.3439,-999,3551.5318
1880.7282,0.127,83.0265,76.2533,5358.9322,67.3424,45,2656.6648,8.2879,13.2,6136.4315,19.1437,0.108,0.1556,3440.7069,3633.9086,6.0238,2.4095,1,-135.2848,0.073,1,140.5779,1880.7723,0.3101,-999,3672.0571
1880.8822,0.1205,81.6846,76.2506,5360.5113,64.9455,45,2656.8821,8.2879,13.2,6136.9606,19.1438,0.1049,0.147,3306.2362,3637.6638,6.0995,2.4193,1,-135.0236,0.0608,1,140.5835,1880.9263,0.2899,-999,3732.381
1881.0362,0.1198,81.5566,76.2479,5362.7352,64.3561,45,2657.0993,8.2879,13.2,6137.4899,19.1438,0.1053,0.1461,3293.4635,3643.4947,6.2053,2.4203,1,-134.7037,0.0596,1,140.589,1881.0803,0.285,-999,3738.2388
1881.1902,0.1194,81.4718,76.2451,5365.3722,68.6622,45,2657.3166,8.2879,13.2,6138.0194,19.1439,0.0961,0.1456,3285.1525,3650.6555,6.0701,2.4209,1,-134.1714,0.0588,1,140.5945,1881.2343,0.3215,-999,3742.1298
1881.3442,0.1281,83.2621,76.2424,5367.6781,70.6242,45,2657.5338,8.2879,13.2,6138.5459,19.144,0.1026,0.1571,3465.8259,3656.7578,6.1302,2.4078,1,-134.0544,0.0751,1,140.6001,1881.3882,0.3389,-999,3661.6666
1881.4982,0.1335,84.3937,76.2397,5369.9511,71.4642,45,2657.751,8.2879,13.2,6139.0708,19.1441,0.1075,0.1643,3572.4736,3662.7588,5.8289,2.3997,1,-134.0495,0.0854,1,140.6056,1881.5422,0.3465,-999,3612.5688
1881.6522,0.132,84.0682,76.237,5372.4286,70.5829,45,2657.9683,8.2879,13.2,6139.5961,19.1441,0.1074,0.1623,3543.119,3669.4178,5.9141,2.402,1,-134.3215,0.0824,1,140.6111,1881.6962,0.3385,-999,3626.5562
1881.8062,0.1248,82.5689,76.2343,5374.7932,69.4952,45,2658.1855,8.2879,13.2,6140.1238,19.1442,0.1009,0.1527,3399.67,3675.7087,6.1605,2.4128,1,-134.6344,0.0688,1,140.6167,1881.8502,0.3289,-999,3692.4078
1881.9602,0.1206,81.7122,76.2316,5377.3281,70.0504,45,2658.4027,8.2879,13.2,6140.6528,19.1443,0.0946,0.1471,3313.1437,3682.5459,6.2216,2.4191,1,-134.6318,0.061,1,140.6222,1882.0042,0.3338,-999,3731.1203
1882.1142,0.1223,82.0717,76.2289,5380.1759,71.5317,45,2658.62,8.2879,13.2,6141.1813,19.1444,0.0935,0.1495,3350.7151,3690.3927,5.8592,2.4165,1,-134.6998,0.0643,1,140.6277,1882.1582,0.3471,-999,3714.7768
1882.2682,0.1301,83.6699,76.2261,5383.284,76.7546,45,2658.8372,8.2879,13.2,6141.7072,19.1445,0.0793,0.1597,3508.1588,3699.0845,5.6032,2.4048,1,-135.1121,0.0788,1,140.6333,1882.3122,0.3962,-999,3643.8199
1882.4222,0.1447,86.787,76.2234,5386.7165,75.5057,45,2659.0544,8.2879,13.2,6142.2284,19.1445,0.0928,0.1795,3782.4198,3708.8328,5.3965,2.3829,1,-135.0234,0.1072,1,140.6388,1882.4661,0.3841,-999,3512.946
1882.5762,0.1562,89.3486,76.2207,5390.5106,75.001,45,2659.2717,8.2879,13.2,6142.7458,19.1446,0.0985,0.1955,3980.1843,3719.7551,4.9504,2.3657,1,-134.999,0.1304,1,140.6443,1882.6201,0.3793,-999,3412.2308
1882.7302,0.1625,90.7847,76.218,5394.3334,69.4534,45,2659.4889,8.2879,13.2,6143.2611,19.1446,0.1474,0.2044,4081.756,3730.7758,5.0015,2.3563,1,-134.7021,0.1435,1,140.6498,1882.7741,0.3285,-999,3358.2536
1882.8842,0.1689,92.2935,76.2153,5397.9592,71.8234,45,2659.7062,8.2879,13.2,6143.7743,19.1446,0.1389,0.2136,4181.7708,3741.1678,4.9096,2.3466,1,-135.0068,0.1572,1,140.6554,1882.9281,0.3497,-999,3303.3534
1883.0382,0.1704,92.6373,76.2126,5401.4335,77.2296,45,2659.9234,8.2879,13.2,6144.287,19.1447,0.0745,0.2157,4204.0902,3751.0741,4.6969,2.3444,1,-135.163,0.1603,1,140.6609,1883.0821,0.4009,-999,3291.0939
1883.1922,0.174,93.4937,76.2099,5404.3066,83.0122,45,2660.1406,8.2879,13.2,6144.7986,19.1447,0.0308,0.221,4257.474,3759.0474,4.1413,2.339,1,-135.0919,0.1681,1,140.6664,1883.2361,0.46,-999,3260.9475
1883.3462,0.1734,93.3504,76.2072,5406.6109,84.8282,45,2660.3579,8.2879,13.2,6145.3103,19.1447,0.0222,0.2201,4249.3221,3765.1882,3.9209,2.3399,1,-135.2984,0.1668,1,140.672,1883.39,0.4796,-999,3265.9533
1883.5002,0.1789,94.6671,76.2044,5408.638,81.6365,45,2660.5751,8.2879,13.2,6145.8202,19.1448,0.0389,0.2281,4327.8912,3770.4407,4.0342,2.3317,1,-135.5735,0.1788,1,140.6775,1883.544,0.4455,-999,3220.528
1883.6542,0.1843,96.0162,76.2017,5410.5527,80.8675,45,2660.7923,8.2879,13.2,6146.3284,19.1448,0.044,0.2362,4403.9979,3775.3355,3.791,2.3235,1,-135.3504,0.1911,1,140.683,1883.698,0.4375,20.9769,3175.2772
1883.8082,0.1905,97.5456,76.199,5412.3792,79.3686,45,2661.0096,8.2879,13.2,6146.8345,19.1448,0.0553,0.2454,4485.2178,3779.9511,3.6258,2.3143,1,-135.8889,0.205,1,140.6886,1883.852,0.4222,-999,3125.4926
1883.9622,0.1995,99.8869,76.1963,5414.1222,80.2906,45,2661.2268,8.2879,13.2,6147.3377,19.1448,0.0481,0.2593,4599.8855,3784.3046,3.8446,2.3007,1,-135.1737,0.2262,1,140.6941,1884.006,0.4315,-999,3052.2326
1884.1162,0.2002,100.0573,76.1936,5415.3696,78.279,45,2661.444,8.2879,13.2,6147.8406,19.1448,0.0646,0.2603,4608.3191,3787.062,3.7593,2.2997,1,-134.7906,0.2278,1,140.6996,1884.16,0.4112,-999,3047.0345
1884.2702,0.1988,99.686,76.1909,5415.6671,75.2209,45,2661.6613,8.2879,13.2,6148.3441,19.1448,0.096,0.2581,4591.5934,3786.7567,3.7824,2.3018,1,-134.9843,0.2244,1,140.7052,1884.314,0.3814,-999,3058.3838
1884.4242,0.1897,97.3636,76.1882,5415.5866,75.4251,45,2661.8785,8.2879,13.2,6148.8504,19.1448,0.0937,0.2443,4478.063,3785.2261,3.8976,2.3154,1,-134.8242,0.2033,1,140.7107,1884.4679,0.3834,-999,3131.335
1884.5782,0.1744,93.5973,76.1855,5415.5564,75.4953,45,2662.0957,8.2879,13.2,6149.3618,19.1448,0.0929,0.2216,4268.6955,3783.8466,3.7255,2.3384,1,-134.3172,0.1691,1,140.7162,1884.6219,0.384,-999,3257.3381
1884.7322,0.1602,90.2644,76.1827,5416.187,76.0661,45,2662.313,8.2879,13.2,6149.8779,19.1449,0.0866,0.2012,4053.1468,3784.5866,4.0275,2.3597,1,-134.3992,0.1388,1,140.7218,1884.7759,0.3895,-999,3377.6112
1884.8862,0.1485,87.6103,76.18,5417.3239,72.0869,45,2662.5302,8.2879,13.2,6150.3978,19.1449,0.1246,0.1847,3857.3238,3786.9502,4.3486,2.3773,1,-134.7445,0.1146,1,140.7273,1884.9299,0.3521,-999,3479.9339
1885.0402,0.1517,88.3435,76.1773,5418.5178,75.3027,45,2662.7475,8.2879,13.2,6150.9167,19.145,0.0951,0.1892,3914.5098,3789.5006,4.2976,2.3724,1,-134.8127,0.1213,1,140.7328,1885.0839,0.3822,-999,3451.0524
