DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
2970.158,-999,0.0589,70.3116,68.3431,8691.4527,26.4668,43,4193.3624,8.2838,-999,9723.9332,19.2091,0.0716,0.0707,4498.7025,4465.8787,5.3197,2.5117,1,-999,0.0825,1,200.7422,2970.1602,0.0421,-999,4336.0989
2970.283,-999,0.0589,70.3226,68.3418,8691.8245,24.816,43,4193.5387,8.2838,-999,9724.3791,19.2092,0.073,0.0708,4500.7209,4465.6433,5.3031,2.5116,1,-999,0.0826,1,200.7472,2970.2852,0.031,-999,4335.4206
2970.408,-999,0.0599,70.4766,68.3406,8692.1748,23.8329,43,4193.7151,8.2838,-999,9724.8247,19.2093,0.0749,0.0718,4523.9073,4465.2999,5.297,2.5102,1,-999,0.0838,1,200.7522,2970.4102,0.0245,-999,4325.9472
2970.533,-999,0.062,70.8444,68.3393,8692.5094,22.4121,43,4193.8914,8.2838,-999,9725.2698,19.2093,0.0787,0.0744,4578.1547,4464.878,5.2797,2.507,1,-999,0.0868,1,200.7572,2970.5352,0.0153,-999,4303.4883
2970.658,-999,0.0652,71.3852,68.3381,8692.8255,22.631,43,4194.0677,8.2838,-999,9725.714,19.2094,0.0826,0.0781,4656.232,4464.3659,5.2134,2.5022,1,-999,0.0911,1,200.7622,2970.6602,0.0167,-999,4270.886
2970.783,-999,0.0676,71.8011,68.3368,8693.1272,22.4551,43,4194.2441,8.2838,-999,9726.1576,19.2095,0.0859,0.081,4715.1726,4463.783,5.0801,2.4986,1,-999,0.0944,1,200.7672,2970.7852,0.0156,-999,4246.1473
2970.908,-999,0.0699,72.2062,68.3356,8693.4159,23.4824,43,4194.4204,8.2838,-999,9726.6005,19.2096,0.0881,0.0838,4771.6283,4463.1358,4.8756,2.4951,1,-999,0.0976,1,200.7722,2970.9102,0.0222,-999,4222.3251
2971.033,-999,0.0717,72.5122,68.3343,8693.702,25.8947,43,4194.5968,8.2838,-999,9727.043,19.2096,0.0886,0.0859,4813.7457,4462.478,4.6178,2.4924,1,-999,0.1001,1,200.7772,2971.0352,0.0383,-999,4204.5069
2971.158,-999,0.0717,72.5226,68.3331,8693.9844,28.4384,43,4194.7731,8.2838,-999,9727.4855,19.2097,0.0866,0.086,4815.5421,4461.8002,4.3416,2.4924,1,-999,0.1002,1,200.7822,2971.1602,0.0557,-999,4203.904
2971.283,-999,0.0691,72.0591,68.3318,8694.2592,28.6307,43,4194.9495,8.2838,-999,9727.9287,19.2098,0.083,0.0828,4752.5362,4461.0813,4.0817,2.4964,1,-999,0.0965,1,200.7872,2971.2852,0.057,-999,4230.9444
2971.408,-999,0.0662,71.5535,68.3306,8694.5135,28.7341,43,4195.1258,8.2838,-999,9728.3727,19.2098,0.0792,0.0793,4682.3581,4460.2547,3.8426,2.5007,1,-999,0.0924,1,200.7922,2971.4102,0.0577,-999,4260.8405
2971.533,-999,0.0618,70.8054,68.3293,8694.7508,27.4521,43,4195.3021,8.2838,-999,9728.8178,19.2099,0.0746,0.0741,4575.5516,4459.3363,3.6335,2.5073,1,-999,0.0864,1,200.7972,2971.5352,0.0489,-999,4305.8587
2971.658,-999,0.0541,69.5244,68.3281,8694.966,25.9388,43,4195.4785,8.2838,-999,9729.2649,19.21,0.0662,0.0652,4384.285,4458.2971,3.4632,2.5188,1,-999,0.0762,1,200.8022,2971.6602,0.0385,-999,4385.195
2971.783,-999,0.0462,68.2226,68.3268,8695.1659,25.1975,43,4195.6548,8.2838,-999,9729.7142,19.21,0.057,0.056,4178.7354,4457.1709,3.3227,2.5307,1,-999,0.0658,1,200.8072,2971.7852,0.0336,-999,4468.8717
2971.908,-999,0.0411,67.4063,68.3256,8695.3644,24.7969,43,4195.8312,8.2838,-999,9730.1649,19.2101,0.0513,0.0502,4043.8535,4456.0317,3.2144,2.5384,1,-999,0.0593,1,200.8122,2971.9102,0.0309,-999,4522.9904
2972.033,-999,0.0396,67.1726,68.3243,8695.579,26.9424,43,4196.0075,8.2838,-999,9730.6159,19.2102,0.0481,0.0485,4004.5946,4454.9728,3.1436,2.5406,1,-999,0.0574,1,200.8172,2972.0352,0.0454,-999,4538.7263
2972.158,-999,0.0385,66.999,68.3231,8695.8132,27.8331,43,4196.1839,8.2838,-999,9731.0672,19.2103,0.0463,0.0473,3975.2572,4454.0126,3.1222,2.5422,1,-999,0.056,1,200.8222,2972.1602,0.0515,-999,4550.4866
2972.283,-999,0.0375,66.8383,68.3218,8696.0788,29.5506,43,4196.3602,8.2838,-999,9731.5188,19.2104,0.0442,0.0461,3947.9237,4453.2109,3.1445,2.5437,1,-999,0.0547,1,200.8272,2972.2852,0.0635,-999,4561.4273
2972.408,-999,0.0366,66.6898,68.3205,8696.3806,31.3523,43,4196.5365,8.2838,-999,9731.9707,19.2105,0.0422,0.0451,3922.5134,4452.593,3.2097,2.5451,1,-999,0.0535,1,200.8322,2972.4102,0.0764,-999,4571.5844
2972.533,-999,0.0359,66.5929,68.3193,8696.7006,31.4099,43,4196.7129,8.2838,-999,9732.4227,19.2105,0.0416,0.0443,3905.971,4452.067,3.3152,2.5461,1,-999,0.0527,1,200.8372,2972.5352,0.0768,-999,4578.2366
2972.658,-999,0.0359,66.5895,68.318,8697.0188,31.7175,43,4196.8892,8.2838,-999,9732.8747,19.2106,0.0414,0.0443,3905.7528,4451.5313,3.461,2.5461,1,-999,0.0527,1,200.8422,2972.6602,0.079,-999,4578.4703
2972.783,-999,0.0361,66.6153,68.3168,8697.3243,29.4219,43,4197.0656,8.2838,-999,9733.3267,19.2107,0.0426,0.0445,3910.6373,4450.9313,3.6329,2.5459,1,-999,0.0529,1,200.8472,2972.7852,0.0626,-999,4576.6971
2972.908,-999,0.0357,66.5579,68.3155,8697.6086,28.3182,43,4197.2419,8.2838,-999,9733.7787,19.2108,0.0429,0.0441,3900.9667,4450.2227,3.8189,2.5464,1,-999,0.0525,1,200.8522,2972.9102,0.0548,-999,4580.6441
2973.033,-999,0.0353,66.4869,68.3143,8697.8639,28.1971,43,4197.4183,8.2838,-999,9734.2309,19.2109,0.0424,0.0436,3888.8774,4449.3656,4.0025,2.5471,1,-999,0.0519,1,200.8572,2973.0352,0.054,-999,4585.5356
2973.158,-999,0.0349,66.4196,68.313,8698.0685,28.2741,43,4197.5946,8.2838,-999,9734.6832,19.211,0.0419,0.0431,3877.4022,4448.2489,4.1439,2.5477,1,-999,0.0514,1,200.8622,2973.1602,0.0545,-999,4590.1819
2973.283,-999,0.0344,66.3522,68.3118,8698.2065,27.9706,43,4197.7709,8.2838,-999,9735.1357,19.2111,0.0415,0.0426,3865.8729,4446.7923,4.2433,2.5484,1,-999,0.0508,1,200.8672,2973.2852,0.0524,-999,4594.8446
2973.408,-999,0.0339,66.2643,68.3105,8698.2643,27.1886,43,4197.9473,8.2838,-999,9735.5882,19.2111,0.0414,0.042,3850.6657,4444.9256,4.2918,2.5492,1,-999,0.0501,1,200.8722,2973.4102,0.047,-999,4600.9397
2973.533,-999,0.0335,66.2177,68.3093,8698.0665,26.3451,43,4198.1236,8.2838,-999,9736.0409,19.2112,0.0415,0.0416,3842.7525,4441.7548,4.2912,2.5497,1,-999,0.0497,1,200.8772,2973.5352,0.0413,-999,4604.1776
2973.658,-999,0.034,66.2894,68.308,8697.474,25.3597,43,4198.3,8.2838,-999,9736.4934,19.2113,0.0427,0.0422,3855.8704,4436.5709,4.2509,2.549,1,-999,0.0503,1,200.8822,2973.6602,0.0347,-999,4599.1976
2973.783,-999,0.0349,66.4341,68.3068,8696.5519,24.2973,43,4198.4763,8.2838,-999,9736.9457,19.2114,0.0445,0.0432,3881.8362,4429.7057,4.1965,2.5476,1,-999,0.0515,1,200.8872,2973.7852,0.0276,-999,4589.1801
2973.908,-999,0.0359,66.5933,68.3055,8695.4486,23.5018,43,4198.6527,8.2838,-999,9737.3977,19.2115,0.0461,0.0443,3910.1728,4421.9164,4.1423,2.5461,1,-999,0.0527,1,200.8922,2973.9102,0.0224,-999,4578.2091
2974.033,-999,0.0367,66.7119,68.3042,8694.3076,24.1813,43,4198.829,8.2838,-999,9737.8495,19.2116,0.0466,0.0452,3931.2509,4413.9351,4.0946,2.5449,1,-999,0.0537,1,200.8972,2974.0352,0.0268,-999,4570.0699
2974.158,-999,0.037,66.7618,68.303,8693.1468,24.8253,43,4199.0053,8.2838,-999,9738.3012,19.2116,0.0465,0.0455,3940.3,4405.8517,4.0511,2.5445,1,-999,0.0541,1,200.9022,2974.1602,0.0311,-999,4566.6541
2974.283,-999,0.0369,66.7493,68.3018,8691.935,26.6472,43,4199.1817,8.2838,-999,9738.753,19.2117,0.0452,0.0455,3938.5056,4397.5071,4.0019,2.5446,1,-999,0.054,1,200.9071,2974.2852,0.0433,-999,4567.5093
2974.408,-999,0.0369,66.7418,68.3005,8690.7079,28.191,43,4199.358,8.2838,-999,9739.2048,19.2118,0.0442,0.0454,3937.5793,4389.0832,3.9417,2.5447,1,-999,0.0539,1,200.9121,2974.4102,0.054,-999,4568.0226
2974.533,-999,0.0371,66.7737,68.2993,8689.5295,29.0466,43,4199.5344,8.2838,-999,9739.6564,19.2119,0.044,0.0457,3943.497,4380.9074,3.8777,2.5443,1,-999,0.0542,1,200.9171,2974.5352,0.0599,-999,4565.8403
2974.658,-999,0.0377,66.8674,68.298,8688.2949,30.1716,43,4199.7107,8.2838,-999,9740.108,19.212,0.044,0.0463,3960.1075,4372.4444,3.829,2.5435,1,-999,0.0549,1,200.9221,2974.6602,0.0679,-999,4559.4423
2974.783,-999,0.0387,67.0332,68.2968,8687.0189,28.7742,43,4199.8871,8.2838,-999,9740.5593,19.2121,0.0459,0.0475,3989.0393,4363.77,3.8103,2.5419,1,-999,0.0563,1,200.9271,2974.7852,0.058,-999,4548.1649
2974.908,-999,0.0403,67.284,68.2955,8685.705,27.8534,43,4200.0634,8.2838,-999,9741.0101,19.2121,0.0483,0.0493,4032.2155,4354.9031,3.832,2.5395,1,-999,0.0583,1,200.9321,2974.9101,0.0516,-999,4531.2117
2975.033,-999,0.0417,67.4946,68.2942,8684.4924,27.2047,43,4200.2397,8.2838,-999,9741.4606,19.2122,0.0503,0.0508,4068.1631,4346.5534,3.8977,2.5375,1,-999,0.06,1,200.9371,2975.0351,0.0472,-999,4517.0732
2975.158,-999,0.0423,67.598,68.293,8683.4293,26.7758,43,4200.4161,8.2838,-999,9741.9109,19.2123,0.0513,0.0515,4085.8853,4338.9667,4.0066,2.5366,1,-999,0.0608,1,200.9421,2975.1601,0.0442,-999,4510.1637
2975.283,-999,0.0425,67.6282,68.2917,8682.6877,26.5754,43,4200.5924,8.2838,-999,9742.3612,19.2124,0.0517,0.0517,4091.3135,4333.0201,4.1313,2.5363,1,-999,0.061,1,200.9471,2975.2851,0.0429,-999,4508.1497
2975.408,-999,0.0427,67.6696,68.2905,8682.1818,26.6523,43,4200.7688,8.2838,-999,9742.8114,19.2125,0.0519,0.052,4098.6055,4328.277,4.2586,2.5359,1,-999,0.0614,1,200.9521,2975.4101,0.0434,-999,4505.3916
2975.533,-999,0.0438,67.84,68.2892,8681.9505,26.6684,43,4200.9451,8.2838,-999,9743.2613,19.2125,0.0532,0.0533,4127.2991,4324.9357,4.3706,2.5343,1,-999,0.0627,1,200.9571,2975.5351,0.0435,-999,4494.075
2975.658,-999,0.0453,68.089,68.288,8681.9373,27.1776,43,4201.1215,8.2838,-999,9743.7108,19.2126,0.0546,0.055,4168.6793,4322.7094,4.4493,2.532,1,-999,0.0647,1,200.9621,2975.6601,0.047,-999,4477.6403
2975.783,-999,0.0466,68.2891,68.2867,8682.0374,27.6728,43,4201.2978,8.2838,-999,9744.16,19.2127,0.0558,0.0565,4201.6825,4321.0627,4.503,2.5301,1,-999,0.0663,1,200.9671,2975.7851,0.0504,-999,4464.5199
2975.908,-999,0.0475,68.4289,68.2855,8682.127,27.5586,43,4201.4741,8.2838,-999,9744.609,19.2128,0.0569,0.0574,4224.6871,4319.3634,4.5458,2.5288,1,-999,0.0674,1,200.9721,2975.9101,0.0496,37.7958,4455.3989
2976.033,-999,0.0481,68.5301,68.2842,8681.8252,26.4361,43,4201.6505,8.2838,-999,9745.0577,19.2129,0.0584,0.0582,4241.3593,4315.6653,4.593,2.5279,1,-999,0.0682,1,200.9771,2976.0351,0.0419,-999,4448.8196
2976.158,-999,0.0487,68.6328,68.283,8681.6303,25.5515,43,4201.8268,8.2838,-999,9745.5063,19.2129,0.0598,0.0589,4258.1965,4312.5138,4.6571,2.5269,1,-999,0.0691,1,200.9821,2976.1601,0.0359,-999,4442.1625
2976.283,-999,0.0495,68.7548,68.2817,8681.4858,25.9799,43,4202.0032,8.2838,-999,9745.9548,19.213,0.0604,0.0598,4278.0331,4309.62,4.7334,2.5258,1,-999,0.07,1,200.9871,2976.2851,0.0388,-999,4434.2802
2976.408,-999,0.05,68.8434,68.2805,8681.3542,27.7869,43,4202.1795,8.2838,-999,9746.403,19.2131,0.0598,0.0604,4292.4802,4306.7919,4.8104,2.525,1,-999,0.0707,1,200.9921,2976.4101,0.0512,-999,4428.5734
2976.533,-999,0.0504,68.9055,68.2792,8681.2405,29.7758,43,4202.3559,8.2838,-999,9746.8512,19.2132,0.0588,0.0608,4302.6869,4304.0556,4.8706,2.5244,1,-999,0.0712,1,200.9971,2976.5351,0.0651,-999,4424.5822
2976.658,-999,0.0509,68.9909,68.278,8681.1535,30.6028,43,4202.5322,8.2838,-999,9747.2992,19.2132,0.0589,0.0614,4316.539,4301.4561,4.8884,2.5237,1,-999,0.0719,1,201.0021,2976.6601,0.071,-999,4419.1053
2976.783,-999,0.0519,69.1504,68.2767,8681.0885,29.4489,43,4202.7085,8.2838,-999,9747.747,19.2133,0.0608,0.0625,4341.944,4298.9692,4.8599,2.5222,1,-999,0.0732,1,201.0071,2976.7851,0.0628,-999,4408.9123
2976.908,-999,0.0535,69.4104,68.2755,8681.0294,28.533,43,4202.8849,8.2838,-999,9748.1943,19.2134,0.0634,0.0644,4382.7467,4296.5143,4.7908,2.5198,1,-999,0.0753,1,201.0121,2976.9101,0.0563,-999,4392.3972
2977.033,-999,0.0547,69.6183,68.2742,8681.1141,28.7781,43,4203.0612,8.2838,-999,9748.6414,19.2135,0.0648,0.0658,4415.1263,4294.7947,4.6996,2.5179,1,-999,0.0769,1,201.0171,2977.0351,0.058,-999,4379.2803
2977.158,-999,0.0548,69.6381,68.2729,8681.1953,28.8972,43,4203.2376,8.2838,-999,9749.0883,19.2135,0.0648,0.066,4418.5424,4293.0572,4.6143,2.5178,1,-999,0.0771,1,201.0221,2977.1601,0.0589,-999,4378.0351
2977.283,-999,0.0541,69.5286,68.2717,8681.2896,28.5161,43,4203.4139,8.2838,-999,9749.5355,19.2136,0.0643,0.0652,4402.1225,4291.3861,4.5532,2.5188,1,-999,0.0762,1,201.0271,2977.2851,0.0562,-999,4384.9301
2977.408,-999,0.0534,69.4006,68.2704,8681.4325,27.8154,43,4203.5903,8.2838,-999,9749.9829,19.2137,0.0639,0.0643,4382.7608,4289.962,4.5205,2.5199,1,-999,0.0752,1,201.0321,2977.4101,0.0514,-999,4393.0175
2977.533,-999,0.0532,69.3709,68.2692,8681.6977,25.6488,43,4203.7666,8.2838,-999,9750.4303,19.2138,0.0653,0.0641,4378.5441,4289.1622,4.5074,2.5202,1,-999,0.075,1,201.0371,2977.5351,0.0366,-999,4394.8983
2977.658,-999,0.0535,69.428,68.2679,8682.0914,24.3065,43,4203.9429,8.2838,-999,9750.8776,19.2138,0.0667,0.0645,4387.7598,4289.0197,4.488,2.5197,1,-999,0.0754,1,201.0421,2977.6601,0.0277,-999,4391.2838
2977.783,-999,0.0535,69.4252,68.2667,8682.5454,23.2804,43,4204.1193,8.2838,-999,9751.325,19.2139,0.0674,0.0645,4387.7089,4289.1849,4.4356,2.5197,1,-999,0.0754,1,201.0471,2977.7851,0.0209,-999,4391.4609
2977.908,-999,0.0533,69.3963,68.2654,8683.0327,23.6767,43,4204.2956,8.2838,-999,9751.7723,19.214,0.0669,0.0643,4383.6239,4289.5202,4.3412,2.52,1,-999,0.0752,1,201.0521,2977.9101,0.0235,-999,4393.2897
2978.033,-999,0.0532,69.3685,68.2642,8683.5148,25.9435,43,4204.472,8.2838,-999,9752.2197,19.2141,0.065,0.0641,4379.702,4289.829,4.2187,2.5202,1,-999,0.0749,1,201.0571,2978.0351,0.0386,-999,4395.0503
2978.158,-999,0.0531,69.3431,68.2629,8683.9396,28.9062,43,4204.6483,8.2838,-999,9752.6672,19.2141,0.0626,0.0639,4376.1455,4289.8445,4.103,2.5204,1,-999,0.0747,1,201.0621,2978.1601,0.0589,-999,4396.6602
2978.283,-999,0.0527,69.2812,68.2617,8684.2684,31.3388,43,4204.8247,8.2838,-999,9753.1148,19.2142,0.0605,0.0635,4366.9153,4289.3688,4.0245,2.521,1,-999,0.0742,1,201.0671,2978.2851,0.0763,-999,4400.5885
2978.408,-999,0.0523,69.2143,68.2604,8684.5312,30.3418,43,4205.001,8.2838,-999,9753.5624,19.2143,0.0607,0.063,4356.8811,4288.5552,3.9975,2.5216,1,-999,0.0737,1,201.0721,2978.4101,0.0691,-999,4404.8419
2978.533,-999,0.0522,69.2053,68.2592,8684.7234,28.9283,43,4205.1773,8.2838,-999,9754.0101,19.2144,0.0616,0.0629,4355.8587,4287.3804,4.0239,2.5217,1,-999,0.0736,1,201.0771,2978.5351,0.0591,-999,4405.4147
2978.658,-999,0.0523,69.216,68.2579,8684.8945,28.0573,43,4205.3537,8.2838,-999,9754.4578,19.2144,0.0623,0.063,4357.9106,4286.0979,4.0962,2.5216,1,-999,0.0737,1,201.0821,2978.6601,0.053,-999,4404.7337
2978.783,-999,0.0523,69.2294,68.2567,8684.4045,27.6777,43,4205.53,8.2838,-999,9754.9054,19.2145,0.0627,0.0631,4360.3794,4281.4349,4.186,2.5215,1,-999,0.0738,1,201.087,2978.7851,0.0504,-999,4403.8811
2978.908,-999,0.0524,69.2425,68.2554,8684.0024,28.8316,43,4205.7064,8.2838,-999,9755.3531,19.2146,0.0619,0.0632,4362.802,4277.2206,4.2703,2.5214,1,-999,0.0739,1,201.092,2978.9101,0.0584,-999,4403.048
2979.033,-999,0.0525,69.2587,68.2542,8684.5462,29.6001,43,4205.8827,8.2838,-999,9755.8006,19.2147,0.0615,0.0633,4365.7075,4277.8433,4.3272,2.5212,1,-999,0.0741,1,201.097,2979.0351,0.0638,-999,4402.0181
2979.158,-999,0.0522,69.2072,68.2529,8685.2637,29.6342,43,4206.0591,8.2838,-999,9756.2483,19.2147,0.0612,0.0629,4358.064,4279.3538,4.3402,2.5217,1,-999,0.0737,1,201.102,2979.1601,0.0641,-999,4405.2938
2979.283,-999,0.0517,69.127,68.2517,8686.3142,29.6046,43,4206.2354,8.2838,-999,9756.6961,19.2148,0.0606,0.0624,4345.9139,4282.5666,4.3254,2.5224,1,-999,0.073,1,201.107,2979.2851,0.0639,-999,4410.4047
2979.408,-999,0.0513,69.0506,68.2504,8687.739,29.6623,43,4206.4118,8.2838,-999,9757.1441,19.2149,0.06,0.0618,4334.3152,4287.6941,4.3007,2.5231,1,-999,0.0724,1,201.112,2979.4101,0.0643,-999,4415.2846
2979.533,-999,0.0509,68.9936,68.2492,8689.4132,29.1026,43,4206.5881,8.2838,-999,9757.5921,19.215,0.0599,0.0614,4325.7307,4294.0973,4.2811,2.5236,1,-999,0.0719,1,201.117,2979.5351,0.0603,-999,4418.9323
2979.658,-999,0.0507,68.951,68.2479,8691.1543,27.8846,43,4206.7644,8.2838,-999,9758.0402,19.2151,0.0605,0.0611,4319.3978,4300.8429,4.2744,2.524,1,-999,0.0716,1,201.122,2979.6601,0.0518,-999,4421.6625
2979.783,-999,0.0509,68.9816,68.2467,8692.9549,26.5226,43,4206.9408,8.2838,-999,9758.4882,19.2151,0.0617,0.0614,4324.6046,4307.8937,4.2744,2.5237,1,-999,0.0719,1,201.127,2979.7851,0.0425,-999,4419.701
2979.908,-999,0.0514,69.0742,68.2454,8694.8209,25.771,43,4207.1171,8.2838,-999,9758.9361,19.2152,0.0629,0.062,4339.5454,4315.2806,4.2738,2.5229,1,-999,0.0726,1,201.132,2979.9101,0.0374,-999,4413.776
2980.033,-999,0.0518,69.1428,68.2442,8696.7414,25.932,43,4207.2935,8.2838,-999,9759.3839,19.2153,0.0633,0.0625,4350.6768,4322.9478,4.2671,2.5223,1,-999,0.0731,1,201.137,2980.0351,0.0385,-999,4409.3969
2980.158,-999,0.052,69.1701,68.2429,8698.6976,26.7443,43,4207.4698,8.2838,-999,9759.8316,19.2154,0.0629,0.0627,4355.3253,4330.7985,4.2533,2.522,1,-999,0.0734,1,201.142,2980.1601,0.044,-999,4407.6566
2980.283,-999,0.0521,69.1863,68.2417,8700.6609,26.8084,43,4207.6462,8.2838,-999,9760.2794,19.2154,0.063,0.0628,4358.2376,4338.6865,4.239,2.5219,1,-999,0.0735,1,201.147,2980.2851,0.0444,-999,4406.6246
2980.408,-999,0.0527,69.2803,68.2404,8702.6259,28.3573,43,4207.8225,8.2838,-999,9760.7269,19.2155,0.0626,0.0635,4373.27,4346.5847,4.2333,2.521,1,-999,0.0742,1,201.152,2980.4101,0.0551,-999,4400.6456
2980.533,-999,0.0534,69.4001,68.2391,8704.6166,29.0664,43,4207.9988,8.2838,-999,9761.1743,19.2156,0.0629,0.0643,4392.2359,4354.6161,4.2466,2.5199,1,-999,0.0752,1,201.157,2980.5351,0.0601,-999,4393.0491
2980.658,-999,0.0537,69.4529,68.2379,8706.618,28.7192,43,4208.1752,8.2838,-999,9761.6216,19.2157,0.0636,0.0647,4400.7797,4362.7033,4.2927,2.5194,1,-999,0.0756,1,201.162,2980.6601,0.0576,-999,4389.7094
2980.783,-999,0.0537,69.4545,68.2366,8708.6281,27.4283,43,4208.3515,8.2838,-999,9762.0688,19.2157,0.0645,0.0647,4401.4089,4370.8363,4.3716,2.5194,1,-999,0.0756,1,201.167,2980.7851,0.0487,-999,4389.6083
2980.908,-999,0.0537,69.4596,68.2354,8710.6582,25.4918,43,4208.5279,8.2838,-999,9762.5161,19.2158,0.066,0.0647,4402.5767,4379.0723,4.4833,2.5194,1,-999,0.0757,1,201.172,2980.9101,0.0355,-999,4389.286
2981.033,-999,0.0543,69.5415,68.2342,8712.7311,23.7509,43,4208.7042,8.2838,-999,9762.9632,19.2159,0.0679,0.0653,4415.5765,4387.5287,4.6194,2.5186,1,-999,0.0763,1,201.177,2981.0351,0.024,-999,4384.1167
2981.158,-999,0.0551,69.6912,68.2329,8714.8436,24.0703,43,4208.8806,8.2838,-999,9763.4101,19.216,0.0688,0.0663,4438.9089,4396.1898,4.7611,2.5173,1,-999,0.0775,1,201.182,2981.1601,0.0261,-999,4374.6994
2981.283,-999,0.0557,69.7736,68.2316,8716.9554,24.3993,43,4209.0569,8.2838,-999,9763.8569,19.216,0.0692,0.0669,4451.8603,4404.8489,4.8873,2.5165,1,-999,0.0782,1,201.187,2981.2851,0.0283,-999,4369.533
2981.408,-999,0.0558,69.7983,68.2304,8719.0276,24.1811,43,4209.2332,8.2837,-999,9764.3036,19.2161,0.0695,0.0671,4456.0037,4413.3069,4.9879,2.5163,1,-999,0.0784,1,201.192,2981.4101,0.0268,-999,4367.9867
2981.533,-999,0.0557,69.7773,68.2291,8721.0472,23.6343,43,4209.4096,8.2837,-999,9764.7504,19.2162,0.0697,0.0669,4453.1909,4421.4957,5.0642,2.5165,1,-999,0.0782,1,201.197,2981.5351,0.0232,-999,4369.3013
2981.658,-999,0.0551,69.6952,68.2279,8723.0303,23.6856,43,4209.5859,8.2837,-999,9765.1973,19.2162,0.0691,0.0663,4441.0507,4429.4984,5.13,2.5173,1,-999,0.0776,1,201.202,2981.6601,0.0236,-999,4374.4483
2981.783,-999,0.0537,69.4608,68.2266,8725.0054,22.911,43,4209.7623,8.2837,-999,9765.6446,19.2163,0.0679,0.0647,4405.439,4437.4593,5.2064,2.5194,1,-999,0.0757,1,201.207,2981.7851,0.0185,-999,4389.2102
2981.908,-999,0.053,69.337,68.2254,8726.9859,22.4177,43,4209.9386,8.2837,-999,9766.092,19.2164,0.0673,0.0638,4386.6629,4445.4478,5.2977,2.5205,1,-999,0.0747,1,201.212,2981.9101,0.0153,-999,4397.047
2982.033,-999,0.0539,69.4756,68.2241,8728.9486,21.5297,43,4210.115,8.2837,-999,9766.5393,19.2165,0.069,0.0648,4408.4888,4453.347,5.3909,2.5192,1,-999,0.0758,1,201.217,2982.0351,0.0097,-999,4388.2751
2982.158,-999,0.0547,69.6189,68.2229,8730.8874,20.4922,43,4210.2913,8.2837,-999,9766.9863,19.2165,0.0709,0.0658,-999,4461.1259,5.4597,2.5179,0,-999,0.077,1,201.222,2982.1601,0.0031,-999,4379.2425
2982.283,-999,0.0548,69.6329,68.2216,8732.7926,20.1699,43,4210.4676,8.2837,-999,9767.4333,19.2166,0.0712,0.0659,-999,4468.7332,5.4933,2.5178,0,-999,0.0771,1,201.227,2982.2851,0.0011,-999,4378.3621
2982.408,-999,0.0541,69.5256,68.2204,8734.65,19.9651,43,4210.644,8.2837,-999,9767.8804,19.2167,0.0705,0.0652,-999,4476.0963,5.495,2.5188,0,-999,0.0762,1,201.232,2982.4101,0,-999,4385.1193
2982.533,-999,0.0533,69.3888,68.2191,8736.4404,20.7251,43,4210.8203,8.2837,-999,9768.3278,19.2168,0.0689,0.0642,-999,4483.1158,5.4819,2.52,0,-999,0.0751,1,201.237,2982.5351,0.0046,-999,4393.7645
2982.658,-999,0.0531,69.3501,68.2179,8738.1983,21.2789,43,4210.9967,8.2837,-999,9768.7753,19.2168,0.0682,0.0639,-999,4489.9693,5.4749,2.5204,0,-999,0.0748,1,201.242,2982.6601,0.0081,-999,4396.2164
2982.783,-999,0.0557,69.7811,68.2166,8739.963,21.9998,43,4211.173,8.2837,-999,9769.222,19.2169,0.071,0.067,4457.6002,4496.8614,5.4775,2.5165,1,-999,0.0782,1,201.247,2982.7851,0.0127,-999,4369.0634
2982.908,-999,0.0601,70.5252,68.2154,8741.7315,23.1136,43,4211.3494,8.2837,-999,9769.6676,19.217,0.0758,0.0722,4569.4743,4503.7789,5.4794,2.5098,1,-999,0.0842,1,201.252,2982.9101,0.0198,-999,4322.9661
