DEPTH,AC,CAL,CALI,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PPP,RES_DEEP,RHOB_combined,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1114.9352,77.29,0.45,0.45,0.098,77.29,81.5961,2780.3423,25.5,38,1574.1539,8.2839,17.6088,-999.25,3450.7747,18.1595,-999.25,1863.6158,10.02,2.453,1,14.85,-999.25,-999.25,111.8145,1114.9584,0.0407,-999.25,3944.5989
1115.0876,77.34,0.46,0.46,0.0983,77.34,81.5926,2779.9519,25.5,38,1574.3689,8.2839,17.6088,-999.25,3451.3057,18.1598,-999.25,1861.8643,10,2.4526,1,14.86,-999.25,-999.25,111.8185,1115.1108,0.0407,10.9588,3942.0486
1115.24,77.5,0.48,0.48,0.0991,77.5,81.589,2779.2244,25.59,38,1574.5839,8.2839,17.6088,-999.25,3451.8362,18.1601,-999.25,1859.3137,9.85,2.4513,1,14.93,-999.25,-999.25,111.8226,1115.2632,0.0414,-999.25,3933.9104
1115.3924,77.51,0.53,0.53,0.0991,77.51,81.5855,2778.4341,25.95,38,1574.799,8.2839,17.6088,-999.25,3452.3667,18.1604,-999.25,1856.6152,9.64,2.4513,1,14.97,-999.25,-999.25,111.8267,1115.4156,0.0443,-999.25,3933.4028
1115.5448,77.49,0.61,0.61,0.0991,77.49,81.582,2777.804,26.65,38,1575.0139,8.2839,17.6088,-999.25,3452.8975,18.1607,-999.25,1854.2948,9.36,2.4514,1,14.99,-999.25,-999.25,111.8308,1115.568,0.05,-999.25,3934.418
1115.6972,77.77,0.62,0.62,0.1005,77.77,81.5785,2777.2659,26.96,38,1575.2289,8.2839,17.6088,-999.25,3453.4275,18.161,-999.25,1852.1927,9.26,2.4492,1,14.99,-999.25,-999.25,111.8348,1115.7205,0.0525,-999.25,3920.2527
1115.8496,79.51,0.61,0.61,0.1095,79.51,81.575,2777.1506,28.17,38,1575.4438,8.2839,17.6088,-999.25,3453.9546,18.1613,-999.25,1851.0963,8.87,2.4357,1,14.99,-999.25,-999.25,111.8389,1115.8728,0.0627,-999.25,3834.4617
1116.002,82.34,0.47,0.47,0.1237,82.34,81.5715,2777.249,28.75,38,1575.6589,8.2839,17.6088,-999.25,3454.4773,18.1616,-999.25,1850.5118,8.66,2.4145,1,15,-999.25,-999.25,111.843,1116.0251,0.0677,-999.25,3702.6724
1116.1544,85.61,0.33,0.33,0.1393,85.61,81.568,2777.5088,29.1,38,1575.8739,8.2839,17.6088,-999.25,3454.9949,18.1618,-999.25,1850.3156,8.45,2.3911,1,15.03,-999.25,-999.25,111.8471,1116.1776,0.0707,-999.25,3561.2434
1116.3068,86.24,0.33,0.33,0.1422,86.24,81.5644,2777.863,29.19,38,1576.0889,8.2839,17.6088,-999.25,3455.5115,18.1621,-999.25,1850.3455,8.35,2.3867,1,15.05,-999.25,-999.25,111.8511,1116.33,0.0715,-999.25,3535.2278
1116.4592,87.86,0.34,0.34,0.1496,87.86,81.5609,2778.0447,29.64,38,1576.304,8.2839,17.6088,-999.25,3456.0256,18.1623,-999.25,1849.9691,7.95,2.3756,1,15.16,-999.25,-999.25,111.8552,1116.4824,0.0754,-999.25,3470.0437
1116.6116,86.86,0.35,0.35,0.1451,86.86,81.5574,2778.248,30.03,38,1576.5189,8.2839,17.6088,-999.25,3456.5415,18.1625,-999.25,1849.642,7.79,2.3824,1,15.25,-999.25,-999.25,111.8593,1116.6348,0.0789,-999.25,3509.9937
1116.764,85.94,0.24,0.24,0.1408,85.94,81.5539,2778.4878,30.19,38,1576.7339,8.2839,17.6088,-999.25,3457.0583,18.1628,-999.25,1849.3994,7.78,2.3888,1,15.31,-999.25,-999.25,111.8634,1116.7872,0.0803,-999.25,3547.5686
1116.9164,85.89,0.19,0.19,0.1406,85.89,81.5504,2778.803,29.96,38,1576.9489,8.2839,17.6088,-999.25,3457.5754,18.163,-999.25,1849.3348,7.83,2.3891,1,15.32,-999.25,-999.25,111.8674,1116.9396,0.0783,-999.25,3549.6338
1117.0688,85.61,0.03,0.03,0.1393,85.61,81.5469,2779.2297,28.94,38,1577.1639,8.2839,17.6088,-999.25,3458.093,18.1632,-999.25,1849.5347,8,2.3911,1,15.33,-999.25,-999.25,111.8715,1117.092,0.0693,-999.25,3561.2434
1117.2212,84.72,0,0,0.1351,84.72,81.5434,2779.7195,28.21,38,1577.3789,8.2839,17.6088,-999.25,3458.6121,18.1635,-999.25,1849.8815,8.06,2.3973,1,15.32,-999.25,-999.25,111.8756,1117.2444,0.063,-999.25,3598.655
1117.3736,83.07,0,0,0.1272,83.07,81.5399,2780.1909,27.74,38,1577.5939,8.2839,17.6088,-999.25,3459.1335,18.1638,-999.25,1850.1812,8.08,2.4092,1,15.33,-999.25,-999.25,111.8797,1117.3969,0.059,-999.25,3670.1343
1117.526,82.76,0,0,0.1257,82.76,81.5364,2780.7117,27.68,38,1577.809,8.2839,17.6088,-999.25,3459.6555,18.164,-999.25,1850.5977,8.09,2.4114,1,15.34,-999.25,-999.25,111.8837,1117.5492,0.0585,-999.25,3683.8816
1117.6784,82.38,0,0,0.1239,82.38,81.5328,2781.321,27.57,38,1578.0239,8.2839,17.6088,-999.25,3460.178,18.1643,-999.25,1851.2229,8.16,2.4142,1,15.42,-999.25,-999.25,111.8878,1117.7017,0.0576,-999.25,3700.8745
1117.8308,84.53,0,0,0.1342,84.53,81.5293,2782.3252,27.81,38,1578.2389,8.2839,17.6088,-999.25,3460.6973,18.1645,-999.25,1852.7888,8.23,2.3987,1,15.49,-999.25,-999.25,111.8919,1117.854,0.0596,-999.25,3606.7437
1117.9832,87.46,0,0,0.1478,87.46,81.5258,2783.8071,27.93,38,1578.4539,8.2839,17.6088,-999.25,3461.2119,18.1648,-999.25,1855.4932,8.25,2.3783,1,15.54,-999.25,-999.25,111.896,1118.0063,0.0606,-999.25,3485.9141
1118.1356,88.02,0,0,0.1503,88.02,81.5223,2785.759,27.81,38,1578.6689,8.2839,17.6088,-999.25,3461.7258,18.165,-999.25,1859.3134,8.16,2.3746,1,15.56,-999.25,-999.25,111.9001,1118.1588,0.0596,-999.25,3463.7361
1118.288,89.27,0,0,0.1559,89.27,81.5188,2788.0225,27.38,38,1578.8839,8.2839,17.6088,-999.25,3462.238,18.1652,-999.25,1863.8746,7.73,2.3662,1,15.64,-999.25,-999.25,111.9041,1118.3112,0.056,-999.25,3415.2351
1118.4404,87.59,0,0,0.1483,87.59,81.5153,2790.8191,27.54,38,1579.0989,8.2839,17.6088,-999.25,3462.7527,18.1654,-999.25,1869.697,7.24,2.3775,1,15.71,-999.25,-999.25,111.9082,1118.4636,0.0574,-999.25,3480.7405
1118.5928,85.89,0.03,0.03,0.1406,85.89,81.5118,2793.5518,28.21,38,1579.3138,8.2839,17.6088,-999.25,3463.2698,18.1657,-999.25,1875.3654,6.67,2.3891,1,15.8,-999.25,-999.25,111.9123,1118.616,0.063,-999.25,3549.6338
1118.7452,86.53,0.05,0.05,0.1435,86.53,81.5083,2795.9939,28.47,38,1579.5289,8.2839,17.6088,-999.25,3463.7859,18.1659,-999.25,1880.347,6.46,2.3847,1,15.84,-999.25,-999.25,111.9164,1118.7684,0.0652,-999.25,3523.3796
1118.8976,90.83,0.15,0.15,0.1627,90.83,81.5048,2798.1858,29.43,38,1579.7439,8.2839,17.6088,-999.25,3464.2959,18.1661,-999.25,1884.7441,5.63,2.356,1,16,-999.25,-999.25,111.9204,1118.9208,0.0736,-999.25,3356.5789
1119.05,98.06,0.16,0.16,0.1925,98.06,81.5012,2799.8408,30.03,38,1579.9589,8.2839,17.6088,-999.25,3464.7961,18.1662,-999.25,1887.882,5.19,2.3113,1,16.11,-999.25,-999.25,111.9245,1119.0732,0.0789,-999.25,3109.0969
1119.2024,106.61,0.06,0.06,0.2243,106.61,81.4977,2801.2246,31.18,38,1580.174,8.2839,17.6088,-999.25,3465.2861,18.1663,-999.25,1890.3905,4.83,2.2635,1,16.18,-999.25,-999.25,111.9286,1119.2256,0.0893,-999.25,2859.751
1119.3548,109.46,0.01,0.01,0.2343,109.46,81.4942,2802.5073,31.94,38,1580.3889,8.2839,17.6088,-999.25,3465.7729,18.1664,-999.25,1892.6647,4.71,2.2486,1,16.2,-999.25,-999.25,111.9327,1119.3781,0.0963,-999.25,2785.292
1119.5072,119.57,-0.15,-0.15,0.267,119.57,81.4907,2803.2,34.85,38,1580.6039,8.2839,17.6088,-999.25,3466.249,18.1664,-999.25,1893.5535,4.27,2.1995,1,16.27,-999.25,-999.25,111.9367,1119.5304,0.1245,-999.25,2549.7871
1119.6596,122.35,-0.09,-0.09,0.2754,122.35,81.4872,2803.5305,35.93,38,1580.8188,8.2839,17.6088,-999.25,3466.7224,18.1664,-999.25,1893.5873,4.07,2.1869,1,16.32,-999.25,-999.25,111.9408,1119.6827,0.1355,-999.25,2491.8516
1119.812,123.24,0.05,0.05,0.2781,123.24,81.4837,2803.645,36.06,38,1581.0339,8.2839,17.6088,-999.25,3467.1948,18.1664,-999.25,1893.1104,3.92,2.1829,1,16.35,-999.25,-999.25,111.9449,1119.8352,0.1368,-999.25,2473.8562
1119.9644,123.04,0.1,0.1,0.2775,123.04,81.4802,2803.7715,35.8,38,1581.2489,8.2839,17.6088,-999.25,3467.6675,18.1664,-999.25,1892.6609,3.89,2.1838,1,16.36,-999.25,-999.25,111.949,1119.9875,0.1341,-999.25,2477.8774
1120.1168,122.17,0.28,0.28,0.2749,122.17,81.4767,2804.385,34.75,38,1581.4639,8.2839,17.6088,-999.25,3468.1411,18.1665,-999.25,1893.3656,3.8,2.1877,1,16.38,-999.25,-999.25,111.953,1120.14,0.1235,-999.25,2495.5229
1120.2692,121.6,0.28,0.28,0.2731,121.6,81.4732,2805.3008,34.07,38,1581.679,8.2839,17.6088,-999.25,3468.615,18.1665,-999.25,1894.7874,3.78,2.1903,1,16.38,-999.25,-999.25,111.9571,1120.2924,0.1167,-999.25,2507.2207
1120.4216,121.45,0.2,0.2,0.2727,121.45,81.4697,2806.4541,33.45,38,1581.8939,8.2839,17.6088,-999.25,3469.0894,18.1665,-999.25,1896.7723,3.78,2.1909,1,16.37,-999.25,-999.25,111.9612,1120.4448,0.1107,-999.25,2510.3174
1120.574,121.69,0.17,0.17,0.2735,121.69,81.4662,2807.5337,33.31,38,1582.1089,8.2839,17.6088,-999.25,3469.5632,18.1665,-999.25,1898.5826,3.79,2.1898,1,16.34,-999.25,-999.25,111.9653,1120.5972,0.1093,-999.25,2505.3665
1120.7264,122.87,0.08,0.08,0.2769,122.87,81.4627,2808.4348,32.86,38,1582.3239,8.2839,17.6088,-999.25,3470.0361,18.1665,-999.25,1899.9716,3.84,2.1846,1,16.23,-999.25,-999.25,111.9693,1120.7496,0.105,-999.25,2481.3059
1120.8788,124.11,0.17,0.17,0.2806,124.11,81.4592,2808.5605,32.84,38,1582.5389,8.2839,17.6088,-999.25,3470.5078,18.1665,-999.25,1899.5217,3.94,2.1791,1,16.14,-999.25,-999.25,111.9734,1120.902,0.1048,-999.25,2456.5149
1121.0312,125.17,0.31,0.31,0.2837,125.17,81.4557,2807.9958,32.97,38,1582.7539,8.2839,17.6088,-999.25,3470.9785,18.1665,-999.25,1897.4346,4.08,2.1745,1,16.05,-999.25,-999.25,111.9775,1121.0544,0.1061,-999.25,2435.7119
1121.1836,125.41,0.34,0.34,0.2844,125.41,81.4521,2807.2073,32.91,38,1582.9689,8.2839,17.6088,-999.25,3471.449,18.1665,-999.25,1894.8164,4.15,2.1734,1,16.02,-999.25,-999.25,111.9816,1121.2068,0.1055,-999.25,2431.0505
1121.336,126.72,0.44,0.44,0.2881,126.72,81.4486,2806.6726,32.41,38,1583.184,8.2839,17.6088,-999.25,3471.9182,18.1665,-999.25,1892.8018,4.44,2.1678,1,15.93,-999.25,-999.25,111.9856,1121.3593,0.1007,-999.25,2405.9189
1121.4884,128.86,0.47,0.47,0.2942,128.86,81.4451,2806.7439,31.42,38,1583.3989,8.2839,17.6088,-999.25,3472.3855,18.1664,-999.25,1892.2279,4.61,2.1587,1,15.91,-999.25,-999.25,111.9897,1121.5116,0.0915,-999.25,2365.9634
1121.6408,131.69,0.48,0.48,0.302,131.69,81.4416,2807.4993,30.29,38,1583.6139,8.2838,17.6088,-999.25,3472.8501,18.1664,-999.25,1893.2817,4.76,2.147,1,15.92,-999.25,-999.25,111.9938,1121.6639,0.0812,-999.25,2315.1191
1121.7932,131.82,0.45,0.45,0.3023,131.82,81.4381,2808.6453,30.03,38,1583.8289,8.2838,17.6088,-999.25,3473.3147,18.1664,-999.25,1895.2632,4.82,2.1465,1,15.93,-999.25,-999.25,111.9979,1121.8164,0.0789,-999.25,2312.8362
1121.9456,130.86,0.3,0.3,0.2997,130.86,81.4346,2810.1482,29.19,38,1584.0439,8.2838,17.6088,-999.25,3473.7803,18.1663,-999.25,1898.0911,5.08,2.1504,1,15.96,-999.25,-999.25,112.0019,1121.9688,0.0715,-999.25,2329.8032
1122.098,127.06,0.17,0.17,0.2891,127.06,81.4311,2811.9565,29,38,1584.2589,8.2838,17.6088,-999.25,3474.249,18.1663,-999.25,1901.6396,5.28,2.1663,1,15.96,-999.25,-999.25,112.006,1122.1212,0.0698,-999.25,2399.481
1122.2504,123.35,0.06,0.06,0.2784,123.35,81.4276,2813.7007,28.75,38,1584.4739,8.2838,17.6088,-999.25,3474.7214,18.1663,-999.25,1905.0319,5.49,2.1824,1,15.95,-999.25,-999.25,112.0101,1122.2736,0.0677,-999.25,2471.6501
1122.4028,121.99,0.05,0.05,0.2743,121.99,81.4241,2815.302,28.73,38,1584.6888,8.2838,17.6088,-999.25,3475.1953,18.1663,-999.25,1908.083,5.57,2.1885,1,15.94,-999.25,-999.25,112.0142,1122.426,0.0675,-999.25,2499.2053
1122.5552,115.84,0,0,0.2553,115.84,81.4206,2816.5371,28.81,38,1584.9039,8.2838,17.6088,-999.25,3475.675,18.1664,-999.25,1910.256,5.89,2.217,1,15.91,-999.25,-999.25,112.0182,1122.5784,0.0682,-999.25,2631.8892
1122.7076,109.94,0,0,0.2359,109.94,81.4171,2817.3718,29.16,38,1585.1189,8.2838,17.6088,-999.25,3476.1611,18.1664,-999.25,1911.4703,6.08,2.2462,1,15.87,-999.25,-999.25,112.0223,1122.7308,0.0712,-999.25,2773.1311
1122.86,103.37,0,0,0.2127,103.37,81.4136,2817.8176,29.18,38,1585.3339,8.2838,17.6088,-999.25,3476.6548,18.1666,-999.25,1911.7502,6.28,2.281,1,15.79,-999.25,-999.25,112.0264,1122.8832,0.0714,-999.25,2949.3862
1123.0124,101.73,0,0,0.2065,101.73,81.41,2818.3921,28.89,38,1585.549,8.2838,17.6088,-999.25,3477.1506,18.1667,-999.25,1912.3329,6.38,2.2902,1,15.74,-999.25,-999.25,112.0305,1123.0356,0.0689,-999.25,2996.9336
1123.1648,96.58,0,0,0.1866,96.58,81.4065,2818.5725,27.81,38,1585.7639,8.2838,17.6088,-999.25,3477.6528,18.1668,-999.25,1911.9706,6.8,2.3201,1,15.57,-999.25,-999.25,112.0345,1123.188,0.0596,-999.25,3156.741
1123.3172,97.26,0,0,0.1893,97.26,81.4031,2819.3809,27.61,38,1585.9789,8.2838,17.6088,-999.25,3478.1541,18.167,-999.25,1913.1014,7.08,2.316,1,15.51,-999.25,-999.25,112.0386,1123.3405,0.0579,-999.25,3134.6704
1123.4696,99.85,0,0,0.1994,99.85,81.3996,2820.6604,27.86,38,1586.1938,8.2838,17.6088,-999.25,3478.6521,18.1671,-999.25,1915.356,7.28,2.3009,1,15.5,-999.25,-999.25,112.0427,1123.4928,0.06,-999.25,3053.3606
1123.622,100.73,0,0,0.2028,100.73,81.396,2822.156,27.81,38,1586.4089,8.2838,17.6088,-999.25,3479.1492,18.1673,-999.25,1918.1259,7.3,2.2958,1,15.52,-999.25,-999.25,112.0468,1123.6451,0.0596,-999.25,3026.6858
1123.7744,103.13,0,0,0.2118,103.13,81.3925,2823.9026,27.35,38,1586.6239,8.2838,17.6088,-999.25,3479.6431,18.1674,-999.25,1921.4965,7.31,2.2823,1,15.59,-999.25,-999.25,112.0508,1123.7976,0.0558,-999.25,2956.25
1123.9268,101.19,0,0,0.2045,101.19,81.389,2825.949,26.5,38,1586.8389,8.2838,17.6088,-999.25,3480.1394,18.1675,-999.25,1925.5769,7.17,2.2932,1,15.62,-999.25,-999.25,112.0549,1123.95,0.0488,-999.25,3012.9268
1124.0792,97.19,0,0,0.1891,97.19,81.3855,2828.2051,25.8,38,1587.054,8.2838,17.6088,-999.25,3480.6409,18.1677,-999.25,1930.1487,6.95,2.3164,1,15.61,-999.25,-999.25,112.059,1124.1024,0.0431,-999.25,3136.9282
1124.2316,95.69,0,0,0.183,95.69,81.382,2830.5327,25.81,38,1587.2689,8.2838,17.6088,-999.25,3481.1443,18.1678,-999.25,1934.8887,6.84,2.3255,1,15.59,-999.25,-999.25,112.0631,1124.2548,0.0432,-999.25,3186.1016
1124.384,90.72,0.01,0.01,0.1622,90.72,81.3785,2832.9846,26.14,38,1587.4839,8.2838,17.6088,-999.25,3481.6543,18.168,-999.25,1939.915,6.42,2.3567,1,15.53,-999.25,-999.25,112.0671,1124.4072,0.0458,-999.25,3360.6487
1124.5364,90.98,0.04,0.04,0.1633,90.98,81.375,2835.3279,27.15,38,1587.6989,8.2838,17.6088,-999.25,3482.1641,18.1682,-999.25,1944.6846,6.17,2.355,1,15.48,-999.25,-999.25,112.0712,1124.5596,0.0541,-999.25,3351.0447
1124.6888,93.84,0.11,0.11,0.1755,93.84,81.3715,2837.4641,28.39,38,1587.9139,8.2838,17.6088,-999.25,3482.6699,18.1684,-999.25,1948.9681,5.94,2.3368,1,15.44,-999.25,-999.25,112.0753,1124.712,0.0646,-999.25,3248.9136
1124.8412,95.89,0.13,0.13,0.1838,95.89,81.368,2839.5227,28.69,38,1588.1289,8.2838,17.6088,-999.25,3483.1729,18.1686,-999.25,1953.0709,5.88,2.3243,1,15.45,-999.25,-999.25,112.0794,1124.8644,0.0671,-999.25,3179.4561
1124.9936,104.05,0.23,0.23,0.2151,104.05,81.3645,2841.2454,29.5,38,1588.3439,8.2838,17.6088,-999.25,3483.666,18.1687,-999.25,1956.3894,5.66,2.2773,1,15.49,-999.25,-999.25,112.0834,1125.0168,0.0742,-999.25,2930.1111
1125.146,107.99,0.29,0.29,0.2292,107.99,81.361,2842.7563,28.88,38,1588.559,8.2838,17.6088,-999.25,3484.1543,18.1688,-999.25,1959.2115,5.54,2.2562,1,15.56,-999.25,-999.25,112.0875,1125.1692,0.0688,10.5141,2823.2063
1125.2984,109.24,0.36,0.36,0.2335,109.24,81.3575,2844.0461,27.71,38,1588.7739,8.2838,17.6088,-999.25,3484.6411,18.1688,-999.25,1961.5101,5.44,2.2497,1,15.61,-999.25,-999.25,112.0916,1125.3217,0.0588,-999.25,2790.9011
1125.4508,108.11,0.35,0.35,0.2296,108.11,81.354,2845.0554,27.32,38,1588.9889,8.2838,17.6088,-999.25,3485.1294,18.1689,-999.25,1963.1396,5.42,2.2556,1,15.62,-999.25,-999.25,112.0957,1125.474,0.0555,-999.25,2820.0725
1125.6032,103.34,0.26,0.26,0.2125,103.34,81.3505,2846.0393,26.06,38,1589.2039,8.2838,17.6088,-999.25,3485.6233,18.169,-999.25,1964.7018,5.36,2.2812,1,15.66,-999.25,-999.25,112.0997,1125.6263,0.0452,-999.25,2950.2424
1125.7556,100.87,0.11,0.11,0.2033,100.87,81.347,2846.8074,25.9,38,1589.4189,8.2838,17.6088,-999.25,3486.1199,18.1692,-999.25,1965.7467,5.41,2.295,1,15.72,-999.25,-999.25,112.1038,1125.7788,0.0439,-999.25,3022.4849
1125.908,100.7,0.01,0.01,0.2027,100.7,81.3435,2847.5212,25.87,38,1589.6339,8.2838,17.6088,-999.25,3486.6169,18.1693,-999.25,1966.6625,5.5,2.296,1,15.82,-999.25,-999.25,112.1079,1125.9312,0.0437,-999.25,3027.5874
1126.0604,101.29,0.01,0.01,0.2049,101.29,81.34,2848.25,25.95,38,1589.8489,8.2838,17.6088,-999.25,3487.113,18.1694,-999.25,1967.6146,5.51,2.2926,1,15.86,-999.25,-999.25,112.112,1126.0836,0.0443,-999.25,3009.9521
1126.2128,103.18,0,0,0.2119,103.18,81.3365,2848.7214,26.45,38,1590.0638,8.2838,17.6088,-999.25,3487.6072,18.1695,-999.25,1967.9581,5.52,2.2821,1,16,-999.25,-999.25,112.116,1126.236,0.0484,-999.25,2954.8174
1126.3652,102.83,0,0,0.2107,102.83,81.333,2849.0574,27.1,38,1590.2789,8.2838,17.6088,-999.25,3488.1013,18.1697,-999.25,1967.9786,5.43,2.284,1,16.06,-999.25,-999.25,112.1201,1126.3884,0.0537,-999.25,2964.8745
1126.5176,101.64,0,0,0.2062,101.64,81.3295,2849.3911,27.4,38,1590.4939,8.2838,17.6088,-999.25,3488.5974,18.1698,-999.25,1967.9918,5.31,2.2907,1,16.09,-999.25,-999.25,112.1242,1126.5408,0.0562,-999.25,2999.5874
1126.67,101.62,0,0,0.2061,101.62,81.326,2850.0056,27.33,38,1590.7089,8.2838,17.6088,-999.25,3489.093,18.1699,-999.25,1968.6729,5.26,2.2908,1,16.1,-999.25,-999.25,112.1283,1126.6932,0.0556,-999.25,3000.1775
1126.8224,102.38,-0.01,-0.01,0.209,102.38,81.3225,2851.2439,27.18,38,1590.924,8.2838,17.6088,-999.25,3489.5879,18.17,-999.25,1970.8394,5.06,2.2865,1,16.11,-999.25,-999.25,112.1323,1126.8456,0.0544,-999.25,2977.9062
1126.9748,105.23,-0.05,-0.05,0.2194,105.23,81.319,2853.0308,27.67,38,1591.1389,8.2838,17.6088,-999.25,3490.0796,18.1701,-999.25,1974.3159,4.94,2.2709,1,16.13,-999.25,-999.25,112.1364,1126.998,0.0584,-999.25,2897.2542
1127.1272,109.08,-0.09,-0.09,0.2329,109.08,81.3154,2854.9409,28.64,38,1591.3539,8.2838,17.6088,-999.25,3490.5667,18.1702,-999.25,1978.092,4.81,2.2506,1,16.14,-999.25,-999.25,112.1405,1127.1504,0.0667,-999.25,2794.9949
1127.2796,110.43,-0.08,-0.08,0.2375,110.43,81.312,2856.6035,28.92,38,1591.5688,8.2838,17.6088,-999.25,3491.0522,18.1703,-999.25,1981.2817,4.77,2.2437,1,16.15,-999.25,-999.25,112.1446,1127.3029,0.0691,-999.25,2760.8264
1127.432,115.07,0,0,0.2529,115.07,81.3085,2858.1379,29.75,38,1591.7839,8.2838,17.6088,-999.25,3491.533,18.1703,-999.25,1984.174,4.62,2.2207,1,16.16,-999.25,-999.25,112.1486,1127.4552,0.0764,-999.25,2649.5007
1127.5844,115.6,0.08,0.08,0.2546,115.6,81.305,2859.3191,29.37,38,1591.9989,8.2838,17.6088,-999.25,3492.0132,18.1704,-999.25,1986.2263,4.57,2.2181,1,16.08,-999.25,-999.25,112.1527,1127.6075,0.073,-999.25,2637.3535
1127.7368,114.58,0.08,0.08,0.2513,114.58,81.3015,2860.3198,28.54,38,1592.2139,8.2838,17.6088,-999.25,3492.4944,18.1704,-999.25,1987.8479,4.58,2.2231,1,15.95,-999.25,-999.25,112.1568,1127.76,0.0658,-999.25,2660.8313
1127.8892,113.84,0.06,0.06,0.2489,113.84,81.298,2861.543,28.18,38,1592.429,8.2838,17.6088,-999.25,3492.9763,18.1705,-999.25,1989.9982,4.62,2.2267,1,15.89,-999.25,-999.25,112.1609,1127.9124,0.0628,-999.25,2678.1277
1128.0416,110.77,-0.01,-0.01,0.2387,110.77,81.2944,2862.3059,26.83,38,1592.6439,8.2838,17.6088,-999.25,3493.4614,18.1705,-999.25,1991.0486,4.82,2.2419,1,15.67,-999.25,-999.25,112.1649,1128.0648,0.0515,-999.25,2752.3523
1128.194,108.2,-0.07,-0.07,0.2299,108.2,81.2909,2862.6448,26.25,38,1592.8589,8.2838,17.6088,-999.25,3493.9497,18.1706,-999.25,1991.0853,5.05,2.2551,1,15.59,-999.25,-999.25,112.169,1128.2172,0.0467,-999.25,2817.7268
1128.3464,104.18,-0.14,-0.14,0.2156,104.18,81.2874,2862.55,25.92,38,1593.0739,8.2838,17.6088,-999.25,3494.4424,18.1707,-999.25,1990.0835,5.31,2.2766,1,15.53,-999.25,-999.25,112.1731,1128.3696,0.0441,-999.25,2926.4546
1128.4988,101.61,-0.15,-0.15,0.2061,101.61,81.2839,2862.1155,25.92,38,1593.2889,8.2838,17.6088,-999.25,3494.9382,18.1708,-999.25,1988.2682,5.43,2.2908,1,15.52,-999.25,-999.25,112.1772,1128.522,0.0441,-999.25,3000.4729
1128.6512,91.41,-0.16,-0.16,0.1652,91.41,81.2804,2861.9924,25.88,38,1593.5039,8.2838,17.6088,-999.25,3495.4475,18.171,-999.25,1987.176,5.94,2.3522,1,15.5,-999.25,-999.25,112.1812,1128.6744,0.0437,-999.25,3335.281
1128.8036,86.54,-0.12,-0.12,0.1436,86.54,81.2769,2861.8623,25.62,38,1593.7189,8.2838,17.6088,-999.25,3495.9636,18.1713,-999.25,1986.0566,6.26,2.3846,1,15.48,-999.25,-999.25,112.1853,1128.8268,0.0417,-999.25,3522.9727
1128.956,85.19,-0.11,-0.11,0.1373,85.19,81.2734,2861.9636,25.22,38,1593.934,8.2838,17.6088,-999.25,3496.4817,18.1715,-999.25,1985.4857,6.58,2.394,1,15.44,-999.25,-999.25,112.1894,1128.9792,0.0385,-999.25,3578.8008
1129.1084,86.76,-0.13,-0.13,0.1446,86.76,81.2699,2862.0989,25.21,38,1594.1489,8.2838,17.6088,-999.25,3496.9976,18.1717,-999.25,1984.999,6.68,2.3831,1,15.44,-999.25,-999.25,112.1935,1129.1316,0.0384,-999.25,3514.0393
1129.2608,93.93,-0.15,-0.15,0.1758,93.93,81.2665,2862.3904,25.33,38,1594.3639,8.2838,17.6088,-999.25,3497.5034,18.1719,-999.25,1984.8982,7.06,2.3363,1,15.44,-999.25,-999.25,112.1975,1129.2841,0.0394,-999.25,3245.8005
1129.4132,99.99,-0.05,-0.05,0.1999,99.99,81.263,2862.5374,25.67,38,1594.5789,8.2838,17.6088,-999.25,3498.0012,18.172,-999.25,1984.4634,7.21,2.3001,1,15.47,-999.25,-999.25,112.2016,1129.4364,0.0421,-999.25,3049.0854
1129.5656,104.82,0.09,0.09,0.2179,104.82,81.2595,2862.2603,25.88,38,1594.7939,8.2838,17.6088,-999.25,3498.4932,18.1722,-999.25,1983.0272,7.25,2.2731,1,15.5,-999.25,-999.25,112.2057,1129.5887,0.0437,-999.25,2908.5867
1129.718,105.02,0.11,0.11,0.2187,105.02,81.2559,2861.697,25.85,38,1595.0089,8.2838,17.6088,-999.25,3498.9849,18.1723,-999.25,1980.9091,7.19,2.272,1,15.5,-999.25,-999.25,112.2098,1129.7412,0.0435,-999.25,2903.0476
1129.8704,103.86,0.17,0.17,0.2145,103.86,81.2524,2859.4834,25.6,38,1595.2239,8.2838,17.6088,-999.25,3499.478,18.1724,-999.25,1974.8571,6.84,2.2783,1,15.51,-999.25,-999.25,112.2138,1129.8936,0.0415,-999.25,2935.4712
1130.0228,98.23,0.15,0.15,0.1931,98.23,81.2489,2856.1516,25.23,38,1595.4388,8.2838,17.6088,-999.25,3499.978,18.1725,-999.25,1966.1309,6.41,2.3103,1,15.48,-999.25,-999.25,112.2179,1130.046,0.0386,-999.25,3103.7163
1130.1752,92.39,0.17,0.17,0.1693,92.39,81.2455,2852.198,24.92,38,1595.6539,8.2838,17.6088,-999.25,3500.4858,18.1727,-999.25,1955.9114,5.88,2.346,1,15.45,-999.25,-999.25,112.222,1130.1984,0.0361,-999.25,3299.9031
